,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,month,daylight_minutes,hour_sin,hour_cos
16622,836.94,60,30.46,50,345.92,5.62,11,663.0,0.0,1.0
16623,831.21,60,30.46,40,22.79,6.75,11,663.0,0.0,1.0
16624,834.3,60,30.46,43,86.23,6.75,11,663.0,0.0,1.0
16625,822.39,59,30.46,37,67.27,5.62,11,663.0,0.0,1.0
16626,814.83,58,30.46,56,56.68,6.75,11,663.0,0.0,1.0
16627,799.94,59,30.46,60,66.77,5.62,11,663.0,0.0,1.0
16628,791.91,58,30.46,57,24.22,6.75,11,663.0,0.0,1.0
16629,783.86,58,30.46,55,110.2,3.37,11,663.0,0.0,1.0
16630,769.01,58,30.46,59,10.18,3.37,11,663.0,0.0,1.0
16631,759.95,57,30.46,43,20.94,9.0,11,663.0,0.0,1.0
16632,748.07,57,30.46,65,250.77,9.0,11,663.0,0.0,1.0
16633,730.57,57,30.47,58,348.12,4.5,11,663.0,0.0,1.0
16634,719.15,57,30.47,57,9.74,4.5,11,663.0,0.0,1.0
16635,713.32,57,30.47,37,116.95,3.37,11,663.0,0.0,1.0
16636,699.01,57,30.47,60,119.77,2.25,11,663.0,0.0,1.0
16637,683.66,57,30.47,60,69.92,6.75,11,663.0,0.0,1.0
16638,669.72,57,30.47,53,79.25,7.87,11,663.0,0.0,1.0
16639,654.09,57,30.47,62,25.29,5.62,11,663.0,0.0,1.0
16640,639.56,57,30.46,61,29.1,3.37,11,663.0,0.0,1.0
16641,623.77,57,30.47,42,182.91,3.37,11,663.0,0.0,1.0
16642,611.4,57,30.47,38,58.47,3.37,11,663.0,0.0,1.0
16643,597.56,56,30.47,49,42.34,6.75,11,663.0,0.0,1.0
16644,585.17,57,30.47,45,67.7,5.62,11,663.0,0.0,1.0
16645,569.9,58,30.47,58,139.56,6.75,11,663.0,0.0,1.0
16646,549.11,59,30.47,17,73.86,5.62,11,663.0,0.0,1.0
16647,537.19,58,30.47,18,193.14,5.62,11,663.0,0.0,1.0
16648,508.32,58,30.47,19,109.44,7.87,11,663.0,0.0,1.0
16649,498.56,58,30.46,18,120.64,12.37,11,663.0,0.0,1.0
16650,484.9,57,30.46,20,200.46,2.25,11,663.0,0.0,1.0
16651,471.45,57,30.46,20,129.69,4.5,11,663.0,0.0,1.0
16652,443.93,57,30.46,20,125.67,2.25,11,663.0,0.0,1.0
16653,405.21,56,30.46,20,106.96,11.25,11,663.0,0.0,1.0
16654,404.43,55,30.46,20,118.82,9.0,11,663.0,0.0,1.0
16655,373.31,54,30.46,21,144.88,12.37,11,663.0,0.0,1.0
16656,363.18,53,30.46,23,154.32,9.0,11,663.0,0.0,1.0
16657,349.44,51,30.46,25,111.65,5.62,11,663.0,0.0,1.0
16658,329.76,49,30.46,33,165.44,9.0,11,663.0,0.0,1.0
16659,297.42,48,30.46,48,110.72,11.25,11,663.0,0.0,1.0
16660,280.99,47,30.46,47,124.44,6.75,11,663.0,0.0,1.0
16661,256.18,47,30.46,50,297.5,4.5,11,663.0,0.0,1.0
16662,41.8,47,30.46,35,67.58,2.25,11,663.0,0.0,1.0
16663,36.78,46,30.45,43,77.42,5.62,11,663.0,0.0,1.0
16664,35.0,45,30.45,38,31.85,3.37,11,663.0,0.0,1.0
16665,34.61,45,30.45,54,153.04,5.62,11,663.0,0.0,1.0
16666,34.57,44,30.45,67,157.31,11.25,11,663.0,0.0,1.0
16667,34.26,44,30.45,67,102.46,7.87,11,663.0,0.0,1.0
16668,32.99,44,30.45,71,121.28,7.87,11,663.0,0.0,1.0
16669,30.41,44,30.45,68,132.1,11.25,11,663.0,0.0,1.0
16670,27.29,44,30.45,62,128.04,4.5,11,663.0,0.0,1.0
16671,24.17,44,30.45,45,337.58,1.12,11,663.0,0.0,1.0
16672,20.87,45,30.45,26,175.95,3.37,11,663.0,0.0,1.0
16673,17.66,45,30.45,27,50.81,4.5,11,663.0,0.0,1.0
16674,13.14,45,30.45,22,151.58,4.5,11,663.0,0.0,1.0
16675,8.28,46,30.45,22,138.6,5.62,11,663.0,0.0,1.0
16676,6.9,45,30.45,21,188.73,3.37,11,663.0,0.0,1.0
16677,6.24,45,30.45,22,155.49,9.0,11,663.0,0.0,1.0
16678,3.22,46,30.45,23,144.22,4.5,11,663.0,0.0,1.0
16679,1.2,46,30.45,22,142.64,6.75,11,663.0,0.0,1.0
16680,1.2,45,30.45,22,159.53,10.12,11,663.0,0.0,1.0
16681,1.22,45,30.45,23,185.96,6.75,11,663.0,0.0,1.0
16682,1.2,45,30.44,24,169.68,6.75,11,663.0,0.0,1.0
16683,1.24,45,30.44,26,167.41,7.87,11,663.0,0.0,1.0
16684,1.2,45,30.44,23,131.2,5.62,11,663.0,0.0,1.0
16685,1.19,45,30.44,23,168.2,7.87,11,663.0,0.0,1.0
16686,1.22,44,30.44,23,166.26,5.62,11,663.0,0.0,1.0
16687,1.25,44,30.44,27,168.25,6.75,11,663.0,0.0,1.0
16688,1.21,45,30.44,25,164.81,7.87,11,663.0,0.0,1.0
16689,1.24,45,30.44,25,182.5,5.62,11,663.0,0.0,1.0
16690,1.23,44,30.43,24,143.23,7.87,11,663.0,0.0,1.0
16691,1.23,44,30.44,25,161.36,6.75,11,663.0,0.0,1.0
16692,1.21,43,30.43,26,131.35,7.87,11,663.0,0.0,1.0
16693,1.19,43,30.43,27,169.24,6.75,11,663.0,0.0,1.0
16694,1.2,44,30.43,31,142.1,5.62,11,663.0,0.0,1.0
16695,1.19,45,30.44,32,130.1,4.5,11,663.0,0.0,1.0
16696,1.21,45,30.44,23,151.44,3.37,11,663.0,0.0,1.0
16697,1.19,44,30.44,25,152.63,9.0,11,663.0,0.0,1.0
16698,1.22,45,30.44,26,158.65,9.0,11,663.0,0.0,1.0
16699,1.23,45,30.44,25,161.89,11.25,11,663.0,0.0,1.0
16700,1.24,44,30.44,26,164.16,10.12,11,663.0,0.0,1.0
16701,1.2,44,30.44,26,163.18,9.0,11,663.0,0.0,1.0
16702,1.21,44,30.44,27,164.37,7.87,11,663.0,0.0,1.0
16703,1.19,44,30.44,28,187.26,6.75,11,663.0,0.0,1.0
16704,1.22,44,30.44,28,173.91,7.87,11,663.0,0.0,1.0
16705,1.2,43,30.44,28,177.58,6.75,11,663.0,0.0,1.0
16706,1.19,43,30.44,30,148.93,9.0,11,663.0,0.0,1.0
16707,1.2,42,30.44,33,168.82,6.75,11,663.0,0.0,1.0
16708,1.19,42,30.44,49,144.23,5.62,11,663.0,0.0,1.0
16709,1.17,43,30.44,65,139.39,12.37,11,663.0,0.0,1.0
16710,1.19,43,30.44,68,147.25,9.0,11,663.0,0.0,1.0
16711,1.22,45,30.44,53,351.6,2.25,11,663.0,0.0,1.0
16712,1.2,45,30.44,26,170.3,2.25,11,663.0,0.0,1.0
16713,1.22,45,30.44,26,165.21,5.62,11,663.0,0.0,1.0
16714,1.2,46,30.44,27,185.88,9.0,11,663.0,0.0,1.0
16715,1.23,46,30.44,27,160.13,6.75,11,663.0,0.0,1.0
16716,1.19,45,30.44,28,185.99,6.75,11,663.0,0.0,1.0
16717,1.19,44,30.44,31,169.54,7.87,11,663.0,0.0,1.0
16718,1.2,42,30.44,37,150.03,9.0,11,663.0,0.0,1.0
16719,1.21,42,30.44,84,180.58,7.87,11,663.0,0.0,1.0
16720,1.2,44,30.44,88,156.42,2.25,11,663.0,0.0,1.0
16721,1.21,45,30.44,80,193.65,2.25,11,663.0,0.0,1.0
16722,1.2,46,30.44,41,66.14,4.5,11,663.0,0.0,1.0
16723,1.21,46,30.44,25,129.23,2.25,11,663.0,0.0,1.0
16724,1.2,46,30.43,26,120.76,6.75,11,663.0,0.0,1.0
16725,1.22,45,30.43,26,178.71,4.5,11,663.0,0.0,1.0
16726,1.2,45,30.44,28,140.57,2.25,11,663.0,0.0,1.0
16727,1.19,44,30.44,34,133.04,5.62,11,663.0,0.0,1.0
16728,1.21,44,30.44,78,151.98,2.25,11,663.0,0.0,1.0
16729,1.2,45,30.44,74,79.96,3.37,11,663.0,0.0,1.0
16730,1.24,47,30.44,72,131.44,4.5,11,663.0,0.0,1.0
16731,1.21,48,30.44,22,64.69,3.37,11,663.0,0.0,1.0
16732,1.24,48,30.44,24,172.77,7.87,11,663.0,0.0,1.0
16733,1.24,48,30.44,23,188.96,6.75,11,663.0,0.0,1.0
16734,1.26,48,30.44,24,181.49,6.75,11,663.0,0.0,1.0
16735,1.24,48,30.44,24,175.03,7.87,11,663.0,0.0,1.0
16736,1.19,48,30.44,26,166.12,11.25,11,663.0,0.0,1.0
16737,1.25,47,30.44,26,197.97,12.37,11,663.0,0.0,1.0
16738,1.2,47,30.44,27,168.26,10.12,11,663.0,0.0,1.0
16739,1.23,47,30.44,27,198.04,14.62,11,663.0,0.0,1.0
16740,1.23,46,30.44,30,174.02,12.37,11,663.0,0.0,1.0
16741,1.23,46,30.44,32,186.62,12.37,11,663.0,0.0,1.0
16742,1.21,46,30.44,38,155.18,6.75,11,663.0,0.0,1.0
16743,1.18,45,30.45,36,162.31,11.25,11,663.0,0.0,1.0
16744,1.21,45,30.45,41,178.25,6.75,11,663.0,0.0,1.0
16745,1.22,45,30.45,50,159.49,10.12,11,663.0,0.0,1.0
16746,1.17,45,30.45,49,102.47,10.12,11,663.0,0.0,1.0
16747,1.18,45,30.45,53,72.76,4.5,11,663.0,0.0,1.0
16748,1.22,45,30.46,57,95.37,2.25,11,663.0,0.0,1.0
16749,1.21,45,30.46,63,100.89,5.62,11,663.0,0.0,1.0
16750,1.24,45,30.45,61,144.87,3.37,11,663.0,0.0,1.0
16751,1.21,45,30.46,67,147.58,12.37,11,663.0,0.0,1.0
16752,1.23,45,30.46,84,161.05,4.5,11,663.0,0.0,1.0
16753,1.2,45,30.46,92,45.33,3.37,11,663.0,0.0,1.0
16754,1.22,46,30.46,94,93.39,9.0,11,663.0,0.0,1.0
16755,1.21,45,30.46,96,60.26,4.5,11,663.0,0.0,1.0
16756,1.19,45,30.46,96,127.04,16.87,11,664.0,0.0,1.0
16757,1.21,45,30.46,96,165.31,9.0,11,664.0,0.0,1.0
16758,1.2,45,30.46,96,89.35,6.75,11,664.0,0.0,1.0
16759,1.2,45,30.46,96,153.2,9.0,11,664.0,0.0,1.0
16760,1.21,45,30.47,95,140.18,12.37,11,664.0,0.0,1.0
16761,1.22,45,30.47,95,120.55,15.75,11,664.0,0.0,1.0
16762,1.2,46,30.47,95,123.68,13.5,11,664.0,0.0,1.0
16763,1.21,46,30.47,94,120.71,6.75,11,664.0,0.0,1.0
16764,1.2,46,30.47,94,155.34,7.87,11,664.0,0.0,1.0
16765,1.24,46,30.48,94,153.41,5.62,11,664.0,0.0,1.0
16766,1.21,46,30.48,93,164.37,13.5,11,664.0,0.0,1.0
16767,1.21,46,30.48,91,165.3,11.25,11,664.0,0.0,1.0
16768,1.24,46,30.48,90,155.87,9.0,11,664.0,0.0,1.0
16769,1.21,47,30.48,90,136.11,10.12,11,664.0,0.0,1.0
16770,1.22,47,30.48,86,110.7,5.62,11,664.0,0.0,1.0
16771,1.2,46,30.48,84,112.82,15.75,11,664.0,0.0,1.0
16772,1.19,46,30.48,80,123.98,14.62,11,664.0,0.0,1.0
16773,1.24,47,30.48,79,146.24,14.62,11,664.0,0.0,1.0
16774,1.21,47,30.48,74,121.98,15.75,11,664.0,0.0,1.0
16775,1.24,48,30.48,54,4.75,5.62,11,664.0,0.0,1.0
16776,1.18,48,30.47,43,171.24,5.62,11,664.0,0.0,1.0
16777,1.22,47,30.47,39,156.22,12.37,11,664.0,0.0,1.0
16778,1.25,47,30.47,38,179.27,13.5,11,664.0,0.0,1.0
16779,1.24,47,30.47,43,181.38,12.37,11,664.0,0.0,1.0
16780,1.17,47,30.47,46,195.47,11.25,11,664.0,0.0,1.0
16781,1.23,47,30.47,44,188.98,16.87,11,664.0,0.0,1.0
16782,1.21,46,30.47,42,173.8,13.5,11,664.0,0.0,1.0
16783,1.22,46,30.47,39,159.33,16.87,11,664.0,0.0,1.0
16784,1.22,46,30.47,29,158.2,4.5,11,664.0,0.0,1.0
16785,1.22,45,30.47,30,147.42,5.62,11,664.0,0.0,1.0
16786,1.22,44,30.47,31,177.29,9.0,11,664.0,0.0,1.0
16787,1.22,43,30.47,34,161.19,9.0,11,664.0,0.0,1.0
16788,1.19,43,30.48,62,66.56,1.12,11,664.0,0.0,1.0
16789,1.2,43,30.48,67,50.64,9.0,11,664.0,0.0,1.0
16790,1.18,43,30.48,70,94.54,4.5,11,664.0,0.0,1.0
16791,1.21,44,30.48,73,148.79,9.0,11,664.0,0.0,1.0
16792,1.2,45,30.48,80,33.41,3.37,11,664.0,0.0,1.0
16793,1.22,47,30.48,50,80.6,9.0,11,664.0,0.0,1.0
16794,1.19,47,30.48,27,133.26,12.37,11,664.0,0.0,1.0
16795,1.22,47,30.48,28,148.51,15.75,11,664.0,0.0,1.0
16796,1.21,47,30.48,29,126.34,5.62,11,664.0,0.0,1.0
16797,1.2,47,30.48,29,93.25,7.87,11,664.0,0.0,1.0
16798,1.24,46,30.48,31,149.9,5.62,11,664.0,0.0,1.0
16799,1.18,45,30.48,33,139.96,9.0,11,664.0,0.0,1.0
16800,1.21,44,30.48,40,149.55,10.12,11,664.0,0.0,1.0
16801,1.2,43,30.48,61,113.95,5.62,11,664.0,0.0,1.0
16802,1.2,44,30.48,92,72.2,4.5,11,664.0,0.0,1.0
16803,1.2,44,30.48,89,68.89,2.25,11,664.0,0.0,1.0
16804,1.19,44,30.48,87,106.25,2.25,11,664.0,0.0,1.0
16805,1.21,44,30.47,91,63.71,3.37,11,664.0,0.0,1.0
16806,1.21,44,30.47,93,91.45,7.87,11,664.0,0.0,1.0
16807,1.18,45,30.48,95,106.09,2.25,11,664.0,0.0,1.0
16808,1.19,45,30.47,94,210.45,2.25,11,664.0,0.0,1.0
16809,1.2,45,30.48,92,109.75,4.5,11,664.0,0.0,1.0
16810,1.2,45,30.47,91,57.81,2.25,11,664.0,0.0,1.0
16811,1.19,45,30.47,93,231.12,3.37,11,664.0,0.0,1.0
16812,1.2,45,30.47,91,60.54,9.0,11,664.0,0.0,1.0
16813,1.21,46,30.47,87,141.79,6.75,11,664.0,0.0,1.0
16814,1.23,46,30.47,83,154.43,5.62,11,664.0,0.0,1.0
16815,1.21,48,30.47,80,152.47,5.62,11,664.0,0.0,1.0
16816,1.21,50,30.46,63,97.6,4.5,11,664.0,0.0,1.0
16817,1.25,50,30.46,29,167.29,6.75,11,664.0,0.0,1.0
16818,1.26,49,30.46,30,180.53,3.37,11,664.0,0.0,1.0
16819,1.2,50,30.46,32,160.13,3.37,11,664.0,0.0,1.0
16820,1.19,50,30.46,32,16.99,5.62,11,664.0,0.0,1.0
16821,1.25,50,30.46,31,134.1,13.5,11,664.0,0.0,1.0
16822,1.26,50,30.45,30,153.66,6.75,11,664.0,0.0,1.0
16823,1.24,51,30.45,29,135.0,10.12,11,664.0,0.0,1.0
16824,1.2,51,30.45,29,118.42,10.12,11,664.0,0.0,1.0
16825,1.25,50,30.45,31,182.86,6.75,11,664.0,0.0,1.0
16826,1.25,50,30.45,38,126.57,6.75,11,664.0,0.0,1.0
16827,1.23,50,30.45,40,124.67,9.0,11,664.0,0.0,1.0
16828,2.39,50,30.45,44,122.55,11.25,11,664.0,0.0,1.0
16829,3.87,49,30.45,54,122.35,10.12,11,664.0,0.0,1.0
16830,5.1,49,30.45,70,167.02,4.5,11,664.0,0.0,1.0
16831,5.89,49,30.45,87,89.19,2.25,11,664.0,0.0,1.0
16832,8.56,49,30.45,86,166.59,6.75,11,664.0,0.0,1.0
16833,13.83,50,30.45,83,156.93,7.87,11,664.0,0.0,1.0
16834,21.34,50,30.45,85,40.31,6.75,11,664.0,0.0,1.0
16835,39.68,50,30.45,82,138.53,6.75,11,664.0,0.0,1.0
16836,55.12,50,30.44,85,69.89,9.0,11,664.0,0.0,1.0
16837,74.73,50,30.44,86,91.29,5.62,11,664.0,0.0,1.0
16838,58.95,51,30.44,85,75.33,11.25,11,664.0,0.0,1.0
16839,118.35,51,30.44,84,77.65,2.25,11,664.0,0.0,1.0
16840,155.86,50,30.44,90,112.69,11.25,11,664.0,0.0,1.0
16841,191.22,50,30.44,94,95.1,6.75,11,664.0,0.0,1.0
16842,175.43,50,30.44,95,102.75,1.12,11,664.0,0.0,1.0
16843,142.96,50,30.44,94,87.86,6.75,11,664.0,0.0,1.0
16844,128.7,50,30.44,94,100.98,4.5,11,664.0,0.0,1.0
16845,185.8,51,30.44,94,210.87,3.37,11,664.0,0.0,1.0
16846,283.71,51,30.44,93,51.93,4.5,11,664.0,0.0,1.0
16847,274.65,51,30.44,93,158.95,6.75,11,664.0,0.0,1.0
16848,269.17,51,30.43,93,106.74,9.0,11,664.0,0.0,1.0
16849,226.97,52,30.43,93,350.13,4.5,11,664.0,0.0,1.0
16850,244.94,53,30.43,92,117.68,4.5,11,664.0,0.0,1.0
16851,354.17,53,30.43,91,77.51,10.12,11,664.0,0.0,1.0
16852,350.24,53,30.43,90,17.0,5.62,11,664.0,0.0,1.0
16853,322.91,53,30.43,89,123.22,2.25,11,664.0,0.0,1.0
16854,340.32,53,30.43,88,352.01,5.62,11,664.0,0.0,1.0
16855,384.45,53,30.43,87,60.33,11.25,11,664.0,0.0,1.0
16856,432.97,54,30.43,87,7.04,4.5,11,664.0,0.0,1.0
16857,419.29,54,30.43,86,19.64,7.87,11,664.0,0.0,1.0
16858,453.66,54,30.43,84,59.25,6.75,11,664.0,0.0,1.0
16859,477.17,55,30.43,82,77.01,7.87,11,664.0,0.0,1.0
16860,469.2,55,30.43,81,26.62,4.5,11,664.0,0.0,1.0
16861,526.37,55,30.43,80,359.26,4.5,11,664.0,0.0,1.0
16862,591.15,55,30.43,79,55.58,4.5,11,664.0,0.0,1.0
16863,613.69,56,30.43,77,129.11,10.12,11,664.0,0.0,1.0
16864,599.57,56,30.43,74,80.19,7.87,11,664.0,0.0,1.0
16865,446.26,56,30.43,72,6.77,9.0,11,664.0,0.0,1.0
16866,647.45,55,30.43,73,157.99,7.87,11,664.0,0.0,1.0
16867,716.76,55,30.43,78,45.3,9.0,11,664.0,0.0,1.0
16868,698.61,54,30.43,79,353.89,4.5,11,664.0,0.0,1.0
16869,679.63,55,30.43,79,7.34,10.12,11,664.0,0.0,1.0
16870,642.65,55,30.43,79,50.17,6.75,11,664.0,0.0,1.0
16871,714.55,56,30.43,78,98.46,6.75,11,664.0,0.0,1.0
16872,722.17,55,30.43,76,51.06,6.75,11,664.0,0.0,1.0
16873,746.54,55,30.43,72,106.66,11.25,11,664.0,0.0,1.0
16874,757.49,55,30.43,74,28.16,10.12,11,664.0,0.0,1.0
16875,769.68,55,30.44,75,106.67,13.5,11,664.0,0.0,1.0
16876,456.77,55,30.44,78,112.92,11.25,11,664.0,0.0,1.0
16877,796.37,55,30.44,78,77.86,7.87,11,664.0,0.0,1.0
16878,796.52,56,30.44,80,61.71,16.87,11,664.0,0.0,1.0
16879,799.77,57,30.43,76,46.71,6.75,11,664.0,0.0,1.0
16880,813.82,56,30.43,73,10.87,11.25,11,664.0,0.0,1.0
16881,800.16,56,30.44,75,0.1,7.87,11,664.0,0.0,1.0
16882,844.53,56,30.43,77,89.46,10.12,11,664.0,0.0,1.0
16883,767.5,55,30.44,79,7.31,5.62,11,664.0,0.0,1.0
16884,676.01,56,30.44,78,5.79,4.5,11,664.0,0.0,1.0
16885,694.78,57,30.44,75,111.42,4.5,11,664.0,0.0,1.0
16886,873.39,57,30.44,68,0.41,9.0,11,664.0,0.0,1.0
16887,734.85,57,30.44,72,2.53,7.87,11,664.0,0.0,1.0
16888,837.4,56,30.45,74,118.84,2.25,11,664.0,0.0,1.0
16889,869.97,57,30.45,74,26.48,7.87,11,664.0,0.0,1.0
16890,872.82,57,30.45,73,201.63,4.5,11,664.0,0.0,1.0
16891,880.01,57,30.45,68,10.05,13.5,11,664.0,0.0,1.0
16892,881.21,58,30.46,63,98.49,4.5,11,664.0,0.0,1.0
16893,881.45,58,30.46,66,110.51,4.5,11,664.0,0.0,1.0
16894,881.33,57,30.46,62,84.68,4.5,11,664.0,0.0,1.0
16895,877.08,56,30.46,70,54.02,6.75,11,664.0,0.0,1.0
16896,876.11,56,30.46,73,79.41,5.62,11,664.0,0.0,1.0
16897,875.72,56,30.46,69,112.46,9.0,11,664.0,0.0,1.0
16898,874.43,55,30.47,78,77.63,7.87,11,664.0,0.0,1.0
16899,873.95,55,30.47,81,56.07,10.12,11,664.0,0.0,1.0
16900,871.7,55,30.47,78,73.5,5.62,11,664.0,0.0,1.0
16901,870.62,56,30.47,78,80.94,6.75,11,664.0,0.0,1.0
16902,869.57,55,30.47,77,32.08,4.5,11,664.0,0.0,1.0
16903,866.64,55,30.47,69,52.4,4.5,11,664.0,0.0,1.0
16904,859.22,56,30.48,76,44.02,10.12,11,664.0,0.0,1.0
16905,860.04,55,30.48,70,51.02,11.25,11,664.0,0.0,1.0
16906,855.77,56,30.47,79,77.1,7.87,11,664.0,0.0,1.0
16907,851.36,56,30.48,80,62.55,10.12,11,664.0,0.0,1.0
16908,846.33,55,30.48,79,90.7,10.12,11,664.0,0.0,1.0
16909,838.04,55,30.48,80,47.72,7.87,11,664.0,0.0,1.0
16910,833.99,55,30.48,80,102.82,11.25,11,664.0,0.0,1.0
16911,825.92,54,30.48,79,180.33,7.87,11,664.0,0.0,1.0
16912,820.39,54,30.48,81,55.81,6.75,11,664.0,0.0,1.0
16913,810.56,54,30.48,74,119.36,12.37,11,664.0,0.0,1.0
16914,804.2,55,30.48,64,168.97,5.62,11,664.0,0.0,1.0
16915,796.64,54,30.48,51,142.82,5.62,11,664.0,0.0,1.0
16916,788.52,54,30.48,53,54.81,4.5,11,664.0,0.0,1.0
16917,778.24,53,30.48,52,79.07,7.87,11,664.0,0.0,1.0
16918,768.83,53,30.48,54,90.32,9.0,11,664.0,0.0,1.0
16919,755.83,52,30.48,70,116.88,10.12,11,664.0,0.0,1.0
16920,746.74,53,30.49,71,156.91,3.37,11,664.0,0.0,1.0
16921,734.27,53,30.49,62,353.54,4.5,11,664.0,0.0,1.0
16922,723.52,53,30.49,52,59.37,7.87,11,664.0,0.0,1.0
16923,710.57,54,30.48,49,97.52,11.25,11,664.0,0.0,1.0
16924,697.2,54,30.48,50,273.11,3.37,11,664.0,0.0,1.0
16925,683.54,53,30.48,51,87.15,4.5,11,664.0,0.0,1.0
16926,668.23,53,30.48,50,3.76,5.62,11,664.0,0.0,1.0
16927,652.97,53,30.49,68,65.73,13.5,11,664.0,0.0,1.0
16928,640.23,52,30.48,65,104.46,5.62,11,664.0,0.0,1.0
16929,625.13,51,30.48,71,128.0,10.12,11,664.0,0.0,1.0
16930,610.21,51,30.48,81,163.02,3.37,11,664.0,0.0,1.0
16931,593.22,51,30.48,72,115.42,3.37,11,664.0,0.0,1.0
16932,577.9,51,30.48,77,25.88,6.75,11,664.0,0.0,1.0
16933,561.45,51,30.48,75,100.92,5.62,11,664.0,0.0,1.0
16934,545.95,51,30.48,76,38.16,3.37,11,664.0,0.0,1.0
16935,530.2,51,30.48,84,47.51,3.37,11,664.0,0.0,1.0
16936,514.38,51,30.48,69,119.97,9.0,11,664.0,0.0,1.0
16937,496.52,50,30.48,87,349.26,3.37,11,664.0,0.0,1.0
16938,479.62,51,30.48,86,72.46,5.62,11,664.0,0.0,1.0
16939,460.81,51,30.48,70,46.64,6.75,11,664.0,0.0,1.0
16940,442.93,50,30.47,77,68.02,5.62,11,664.0,0.0,1.0
16941,424.72,48,30.47,84,151.6,6.75,11,664.0,0.0,1.0
16942,408.53,48,30.47,95,148.06,11.25,11,664.0,0.0,1.0
16943,382.72,47,30.47,94,86.44,5.62,11,664.0,0.0,1.0
16944,370.54,47,30.47,98,151.09,6.75,11,664.0,0.0,1.0
16945,344.62,47,30.47,99,128.7,5.62,11,664.0,0.0,1.0
16946,320.35,46,30.47,100,46.73,3.37,11,664.0,0.0,1.0
16947,299.46,46,30.47,101,130.08,9.0,11,664.0,0.0,1.0
16948,273.3,45,30.47,101,103.29,7.87,11,664.0,0.0,1.0
16949,248.69,45,30.47,101,122.64,2.25,11,664.0,0.0,1.0
16950,56.3,45,30.46,101,136.69,9.0,11,664.0,0.0,1.0
16951,61.52,45,30.46,101,49.62,2.25,11,664.0,0.0,1.0
16952,64.43,45,30.46,101,47.92,3.37,11,664.0,0.0,1.0
16953,36.09,45,30.46,101,96.88,6.75,11,664.0,0.0,1.0
16954,31.82,45,30.46,101,46.65,3.37,11,664.0,0.0,1.0
16955,19.51,45,30.46,101,166.58,1.12,11,664.0,0.0,1.0
16956,18.42,44,30.46,100,112.38,10.12,11,664.0,0.0,1.0
16957,17.27,44,30.46,100,149.26,4.5,11,664.0,0.0,1.0
16958,16.6,44,30.46,100,169.51,4.5,11,664.0,0.0,1.0
16959,24.78,45,30.46,100,185.64,9.0,11,664.0,0.0,1.0
16960,18.13,45,30.46,100,180.44,5.62,11,664.0,0.0,1.0
16961,10.93,45,30.46,100,148.27,9.0,11,664.0,0.0,1.0
16962,7.82,45,30.46,100,145.09,5.62,11,664.0,0.0,1.0
16963,5.69,45,30.46,100,135.61,6.75,11,664.0,0.0,1.0
16964,4.23,44,30.46,100,142.06,7.87,11,664.0,0.0,1.0
16965,2.64,45,30.46,100,144.24,10.12,11,664.0,0.0,1.0
16966,1.48,45,30.46,100,167.83,6.75,11,664.0,0.0,1.0
16967,1.2,44,30.45,100,143.94,5.62,11,664.0,0.0,1.0
16968,1.21,44,30.45,99,97.97,7.87,11,664.0,0.0,1.0
16969,1.18,44,30.45,99,126.9,10.12,11,664.0,0.0,1.0
16970,1.2,44,30.45,99,152.13,6.75,11,664.0,0.0,1.0
16971,1.2,44,30.44,99,125.64,10.12,11,664.0,0.0,1.0
16972,1.2,44,30.44,98,170.69,4.5,11,664.0,0.0,1.0
16973,1.22,44,30.45,97,174.22,4.5,11,664.0,0.0,1.0
16974,1.2,44,30.44,97,132.1,4.5,11,664.0,0.0,1.0
16975,1.22,43,30.44,95,122.93,9.0,11,664.0,0.0,1.0
16976,1.19,43,30.44,95,129.59,10.12,11,664.0,0.0,1.0
16977,1.21,43,30.44,94,135.51,11.25,11,664.0,0.0,1.0
16978,1.21,43,30.44,91,130.94,14.62,11,664.0,0.0,1.0
16979,1.23,43,30.44,88,133.89,10.12,11,664.0,0.0,1.0
16980,1.19,43,30.44,87,171.67,9.0,11,664.0,0.0,1.0
16981,1.17,43,30.44,87,209.54,3.37,11,664.0,0.0,1.0
16982,1.18,42,30.43,82,113.75,7.87,11,664.0,0.0,1.0
16983,1.2,42,30.43,80,133.47,9.0,11,664.0,0.0,1.0
16984,1.17,43,30.43,77,131.08,13.5,11,664.0,0.0,1.0
16985,1.21,43,30.43,70,154.59,10.12,11,664.0,0.0,1.0
16986,1.19,44,30.43,64,146.18,14.62,11,664.0,0.0,1.0
16987,1.2,44,30.43,55,76.93,3.37,11,664.0,0.0,1.0
16988,1.23,44,30.43,49,60.79,6.75,11,664.0,0.0,1.0
16989,1.2,44,30.43,48,157.76,2.25,11,664.0,0.0,1.0
16990,1.21,44,30.43,51,207.15,3.37,11,664.0,0.0,1.0
16991,1.22,44,30.43,53,122.72,12.37,11,664.0,0.0,1.0
16992,1.19,44,30.43,53,203.92,5.62,11,664.0,0.0,1.0
16993,1.2,44,30.43,53,132.89,10.12,11,664.0,0.0,1.0
16994,1.17,43,30.43,56,158.59,5.62,11,664.0,0.0,1.0
16995,1.19,42,30.43,57,184.66,6.75,11,664.0,0.0,1.0
16996,1.24,42,30.43,63,145.95,4.5,11,664.0,0.0,1.0
16997,1.23,42,30.43,69,142.02,5.62,11,664.0,0.0,1.0
